"author","authorIsChannelOwner","channelId","channelName","channelUrl","channelUsername","cid","comment","comments","commentsCount","commentsTurnedOff","date","descriptionLinks/0/text","descriptionLinks/0/url","descriptionLinks/1/text","descriptionLinks/1/url","descriptionLinks/2/text","descriptionLinks/2/url","descriptionLinks/3/text","descriptionLinks/3/url","descriptionLinks/4/text","descriptionLinks/4/url","descriptionLinks/5/text","descriptionLinks/5/url","descriptionLinks/6/text","descriptionLinks/6/url","descriptionLinks/7/text","descriptionLinks/7/url","descriptionLinks/8/text","descriptionLinks/8/url","descriptionLinks/9/text","descriptionLinks/9/url","descriptionLinks/10/text","descriptionLinks/10/url","descriptionLinks/11/text","descriptionLinks/11/url","descriptionLinks/12/text","descriptionLinks/12/url","descriptionLinks/13/text","descriptionLinks/13/url","descriptionLinks/14/text","descriptionLinks/14/url","descriptionLinks/15/text","descriptionLinks/15/url","descriptionLinks/16/text","descriptionLinks/16/url","descriptionLinks/17/text","descriptionLinks/17/url","descriptionLinks/18/text","descriptionLinks/18/url","descriptionLinks/19/text","descriptionLinks/19/url","descriptionLinks/20/text","descriptionLinks/20/url","descriptionLinks/21/text","descriptionLinks/21/url","descriptionLinks/22/text","descriptionLinks/22/url","descriptionLinks/23/text","descriptionLinks/23/url","descriptionLinks/24/text","descriptionLinks/24/url","descriptionLinks/25/text","descriptionLinks/25/url","descriptionLinks/26/text","descriptionLinks/26/url","descriptionLinks/27/text","descriptionLinks/27/url","descriptionLinks/28/text","descriptionLinks/28/url","descriptionLinks/29/text","descriptionLinks/29/url","descriptionLinks/30/text","descriptionLinks/30/url","descriptionLinks/31/text","descriptionLinks/31/url","descriptionLinks/32/text","descriptionLinks/32/url","descriptionLinks/33/text","descriptionLinks/33/url","descriptionLinks/34/text","descriptionLinks/34/url","descriptionLinks/35/text","descriptionLinks/35/url","descriptionLinks/36/text","descriptionLinks/36/url","descriptionLinks/37/text","descriptionLinks/37/url","descriptionLinks/38/text","descriptionLinks/38/url","descriptionLinks/39/text","descriptionLinks/39/url","descriptionLinks/40/text","descriptionLinks/40/url","descriptionLinks/41/text","descriptionLinks/41/url","descriptionLinks/42/text","descriptionLinks/42/url","duration","hasCreatorHeart","hashtags/0","hashtags/1","hashtags/2","id","input","isMonetized","likes","location","numberOfSubscribers","pageUrl","publishedTimeText","replyCount","replyToCid","subtitles","text","thumbnailUrl","title","type","url","videoId","viewCount","voteCount"
"@EricReviews","true",,,,,"UgyiUqJuSJF2MlN_n214AaABAg.AFr1Jiz0JYpAFt-pkDbbXg","Thanks for watching!",,"21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://youtu.be/3uZcv68uNH8","9 days ago","0","UgyiUqJuSJF2MlN_n214AaABAg",,,,"My Favorite Bluetooth Speaker Just Got An Upgrade! | Tribit Stormbox 2 Bluetooth Speaker Review","reply",,"3uZcv68uNH8",,"0"
"@argentum3919","false",,,,,"UgxGY2OPRvELin9UTbF4AaABAg.AA697D7eJVtAAFo4maH9Op","Yes they will do that when they're paired",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","4 months ago","0","UgxGY2OPRvELin9UTbF4AaABAg",,,,"Blast the BASS💦","reply",,"gDOjHj1RZeM",,"0"
"@HappyAujla","true",,,,,"UgxcYJOj4SrwcNAKhTZ4AaABAg.AF2nYMwWC8VAF2zGyP7HRu","Normal music nai bja sktw youtube video me, Copyright strike aa jaati",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=_dvZrLaChGQ","1 month ago","0","UgxcYJOj4SrwcNAKhTZ4AaABAg",,,,"Tribit StormBox Blast 2! Loudest Portable Party Speaker","reply",,"_dvZrLaChGQ",,"0"
"@TKBay","true",,,,,"UgwIb0Pd0iCnZUUrcBZ4AaABAg.AAjkgh1RgkTAAjmidxE11c","Find x8 pro",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=gJi5evL_Oyw","4 months ago","0","UgwIb0Pd0iCnZUUrcBZ4AaABAg",,,,"TriBit StormBox Blast 2 - Feel the Bass and Beats Everywhere (WaterProof)","reply",,"gJi5evL_Oyw",,"1"
"@walreeves","false",,,,,"UgzqsW8Mn0HFaNU2oHR4AaABAg","Where can you buy this from?",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","5 months ago","2",,,,,"Blast the BASS💦","comment",,"gDOjHj1RZeM",,"0"
"@roest7770","false",,,,,"UgwQ1e9gUGaYiBgxg6R4AaABAg","how is this not just jbl.. extreme stolen idea",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","5 months ago","3",,,,,"Blast the BASS💦","comment",,"gDOjHj1RZeM",,"3"
"@abdifatahadowmaalim6992","false",,,,,"Ugy-KWVYhSbxUQ5lLm14AaABAg","Dave2D",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","5 months ago","0",,,,,"Blast the BASS💦","comment",,"gDOjHj1RZeM",,"1"
"@djm3331","false",,,,,"Ugw1gE5c0gl-sdNxdNh4AaABAg","This is unbox therapy not unbox loud noises",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","4 months ago","0",,,,,"Blast the BASS💦","comment",,"gDOjHj1RZeM",,"0"
"@Muhammadraffa341","false",,,,,"UgyjDSm7zOCy-gGMYZJ4AaABAg","Room name?",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","4 months ago (edited)","0",,,,,"Blast the BASS💦","comment",,"gDOjHj1RZeM",,"0"
"@FaustoMnz","false",,,,,"Ugzj26t_jhZ30zJimz14AaABAg","Try boombox 3",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","4 months ago","0",,,,,"Blast the BASS💦","comment",,"gDOjHj1RZeM",,"0"
"@milansajan1001","false",,,,,"UgzU73vbu3ZWIqb8FH54AaABAg","don't Want microphone...discoünt that Müch ₹üpees.",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","3 months ago","0",,,,,"Blast the BASS💦","comment",,"gDOjHj1RZeM",,"1"
"@abdulwahabyusuf9475","false",,,,,"UgzA81__f0EyCkITc4Z4AaABAg","Your voice sounds different",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","5 months ago","1",,,,,"Blast the BASS💦","comment",,"gDOjHj1RZeM",,"1"
"@milansajan1001","false",,,,,"Ugyrjxp855Bz1tFBUWl4AaABAg","Ldac: or sd-ap†x-hd:?",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","3 months ago","0",,,,,"Blast the BASS💦","comment",,"gDOjHj1RZeM",,"1"
"@Electrifize","false",,,,,"UgwKPXpqMWY3XWIYhcB4AaABAg","The design makes it look like an ordinary cheap speaker you'd find on Temu",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","4 months ago","0",,,,,"Blast the BASS💦","comment",,"gDOjHj1RZeM",,"1"
"@thebman9651","false",,,,,"Ugzg6IwFJxnjShzTVc54AaABAg","Anyone know what the beat at the end is?",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","5 months ago","0",,,,,"Blast the BASS💦","comment",,"gDOjHj1RZeM",,"0"
"@ConsideredYET","false",,,,,"UgyPHOccwgB0IhDsdFt4AaABAg","""Try"" bit - Triangle - ""Tri""bit - 3 Bit - Triiii",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","5 months ago","0",,,,,"Blast the BASS💦","comment",,"gDOjHj1RZeM",,"1"
"@rahulmodi1031","false",,,,,"UgzToEzB4VT4mua9UfN4AaABAg","Have u tried boat products from India? Yes please upload the video please",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","5 months ago","2",,,,,"Blast the BASS💦","comment",,"gDOjHj1RZeM",,"1"
"@FranklinCook-e8w","false",,,,,"UgxKeRusJQQejYN7R414AaABAg","Awesome review! May you send me one;!  Lol",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","2 months ago","0",,,,,"Blast the BASS💦","comment",,"gDOjHj1RZeM",,"0"
"@williamhall3043","false",,,,,"UgwL5Jh5L3PIZwQgel94AaABAg","Original one sounded better",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","4 months ago","0",,,,,"Blast the BASS💦","comment",,"gDOjHj1RZeM",,"0"
"@daveetc.7399","false",,,,,"UgwJV0PssQsFIoFnCqx4AaABAg","Dont use drake to test it 😢",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","5 months ago","0",,,,,"Blast the BASS💦","comment",,"gDOjHj1RZeM",,"0"
"@jsolstice19","false",,,,,"UgwPtnBQ1zGWWu7fhNd4AaABAg","LewLater??",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","5 months ago","0",,,,,"Blast the BASS💦","comment",,"gDOjHj1RZeM",,"0"
"@AJ-gz6qd","false",,,,,"UgwsLSxNbEH3_zYLHYd4AaABAg","Disappointed, the original is better.",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","5 months ago","2",,,,,"Blast the BASS💦","comment",,"gDOjHj1RZeM",,"1"
"@Ptah-Amariah","false",,,,,"Ugy3X7LoHqcyWnsMOx54AaABAg","Nonstop 🔥",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","5 months ago","0",,,,,"Blast the BASS💦","comment",,"gDOjHj1RZeM",,"0"
"@milansajan1001","false",,,,,"UgzaIITEW6mWKwclWbF4AaABAg","²⁰⁰w what r.M.s:?",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","3 months ago","0",,,,,"Blast the BASS💦","comment",,"gDOjHj1RZeM",,"1"
"@DannyPops","true",,,,,"Ugx1CIri3aVowtOU1514AaABAg.ABsQgYeZpLyABsSsJ4LZLA"," @homelessgunner  Daddy pops only speaks truth",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","Ugx1CIri3aVowtOU1514AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"4"
"@homelessgunner","false",,,,,"Ugx1CIri3aVowtOU1514AaABAg.ABsQgYeZpLyAEhoKOJXMGX","Status update: I got partybox 310 now",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","1 month ago","0","Ugx1CIri3aVowtOU1514AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"0"
"@mashutaki","false",,,,,"Ugx1CIri3aVowtOU1514AaABAg.ABsQgYeZpLyAFmJ3f-BYIa","Who's daddy pops? 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️😆😆😆😆😆",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","12 days ago","0","Ugx1CIri3aVowtOU1514AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"0"
"@JG-dt2ub","false",,,,,"UgztJyEMRqAwTD3jI3R4AaABAg.AAosYyai71UAB28gJ2kRUb","Yes it has a microphone",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/T7ckGXiM1T0","4 months ago","0","UgztJyEMRqAwTD3jI3R4AaABAg",,,,"Tribit StormBox Mini 12W Speaker is Small but powerful with sound test #shorts #speaker #audio","reply",,"T7ckGXiM1T0",,"0"
"@katherineqiqi","false",,,,,"UgycEs55YdiwiSWhxgx4AaABAg.AB5lyMGEVP6AB5mRozP8ea","Balanced audio is such a big win! It’s rare to find that level of detail in portable speakers",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","UgycEs55YdiwiSWhxgx4AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"0"
"@anistonfiftytwo","false",,,,,"UgycEs55YdiwiSWhxgx4AaABAg.AB5lyMGEVP6ABIL8ch0yW7","It’s awesome that the bass doesn’t overpower the other frequencies. Makes it so much better for every genre",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","UgycEs55YdiwiSWhxgx4AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"0"
"@omatujhesalam","false",,,,,"UgycEs55YdiwiSWhxgx4AaABAg.AB5lyMGEVP6ABPXEm8Hke9","Tribit really nailed it with the sound quality here. Can’t think of another speaker at this price that compares",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","UgycEs55YdiwiSWhxgx4AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"0"
"@trendingstylelist","false",,,,,"UgzqsW8Mn0HFaNU2oHR4AaABAg.AA3d8opmEUsAA3dOyFEy7m"," @walreeves  welcome ❤️",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","5 months ago","0","UgzqsW8Mn0HFaNU2oHR4AaABAg",,,,"Blast the BASS💦","reply",,"gDOjHj1RZeM",,"0"
"@34_Chicken_Soup","false",,,,,"UgzqsW8Mn0HFaNU2oHR4AaABAg.AA3d8opmEUsAA3lRmdX6H6","China",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","5 months ago","0","UgzqsW8Mn0HFaNU2oHR4AaABAg",,,,"Blast the BASS💦","reply",,"gDOjHj1RZeM",,"0"
"@Flowerguard","false",,,,,"UgwvnvHOpeYDEsydGqp4AaABAg.AB5jgFLZxo9AB5k5rbRpFx","It has a long usage time",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","UgwvnvHOpeYDEsydGqp4AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"0"
"@DannyPops","true",,,,,"Ugyuk3um8e5_2zgkrbZ4AaABAg.ABsUlgp-4F7ABsf5VL5Ua0","Omg thanks. I fixed it. I accidentally changed the channel name after getting a prompt from Google.",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","Ugyuk3um8e5_2zgkrbZ4AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"5"
"@DominikReviews","false",,,,,"Ugyuk3um8e5_2zgkrbZ4AaABAg.ABsUlgp-4F7ABuhCzlMEAR","It sounds in real life even worse",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","Ugyuk3um8e5_2zgkrbZ4AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"5"
"@suryavishwanath8564","false",,,,,"UgzEEnUfhSqvgPi-NQ14AaABAg.A9uEF0GjTkKAAUyBVlTw6l","nope...its only for good for listening music..if u are concerned about voice and how clear it sounds..buy xsound go, as its directional speakers and more cleaner and sharp sounding, will be excellent for listening to lectures and for songs too...i just now bought stormbox mini as it was cheaper than xsound go...i bought for 1700 while the xsound go costs 2700..but if you  had the budget, please go with that if sound qualiy matters a lot",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/T7ckGXiM1T0","4 months ago","0","UgzEEnUfhSqvgPi-NQ14AaABAg",,,,"Tribit StormBox Mini 12W Speaker is Small but powerful with sound test #shorts #speaker #audio","reply",,"T7ckGXiM1T0",,"1"
"@subhronil955","false",,,,,"UgzEEnUfhSqvgPi-NQ14AaABAg.A9uEF0GjTkKACpfBuQiyIH"," @suryavishwanath8564 is sound quality bad on the stormbox mini??",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/T7ckGXiM1T0","2 months ago","0","UgzEEnUfhSqvgPi-NQ14AaABAg",,,,"Tribit StormBox Mini 12W Speaker is Small but powerful with sound test #shorts #speaker #audio","reply",,"T7ckGXiM1T0",,"0"
"@sf49erswarriorsgiantsgumba99","false",,,,,"UgwQ1e9gUGaYiBgxg6R4AaABAg.AA44nuSS1RkAA51fe0qOsc","It’s called advance technology, JBL is losing its battle!!",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","5 months ago","0","UgwQ1e9gUGaYiBgxg6R4AaABAg",,,,"Blast the BASS💦","reply",,"gDOjHj1RZeM",,"0"
"@Flyingboots1","false",,,,,"UgwQ1e9gUGaYiBgxg6R4AaABAg.AA44nuSS1RkAAPLxy-yo2e"," @sf49erswarriorsgiantsgumba99  If you like a crappy muddy sound signature then go with the Tribit.",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","4 months ago","0","UgwQ1e9gUGaYiBgxg6R4AaABAg",,,,"Blast the BASS💦","reply",,"gDOjHj1RZeM",,"0"
"@sf49erswarriorsgiantsgumba99","false",,,,,"UgwQ1e9gUGaYiBgxg6R4AaABAg.AA44nuSS1RkAAPaviZkJ6Q","@ you just mad! Welcome to the future!!",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","4 months ago","0","UgwQ1e9gUGaYiBgxg6R4AaABAg",,,,"Blast the BASS💦","reply",,"gDOjHj1RZeM",,"0"
"@Mikey-5","false",,,,,"UgykaQuCRgg_57KDGm54AaABAg.AB5k9qOkTkiAB5kgP7mwHV","Totally agree! It’s like having a mini party machine that fits anywhere you go. 🎉",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","UgykaQuCRgg_57KDGm54AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"0"
"@Katiebabiedoll","false",,,,,"UgykaQuCRgg_57KDGm54AaABAg.AB5k9qOkTkiAB5koQpj611","Exactly! It’s not just about sound; it’s about making every moment more exciting.",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","UgykaQuCRgg_57KDGm54AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"0"
"@lovelifevlogger","false",,,,,"UgykaQuCRgg_57KDGm54AaABAg.AB5k9qOkTkiAB5lQSU3sRG","Yeah, versatility like this makes it a great choice",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","UgykaQuCRgg_57KDGm54AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"0"
"@DannyPops","true",,,,,"Ugw0HWGvehcYvX6zM994AaABAg.ABsVhlcge8xABsfOJmI6zb","That is a nice compliment :)",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","Ugw0HWGvehcYvX6zM994AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"0"
